ID_Article,communityId,ID_RelatedVenue,title,year,abstract
1608444,14018,8806,Area diversity in computer science collaborations,2012,"The contribution of this paper is to look at the diversity of areas of computer science fields in paper collaborations. To study collaborations, we have collected publication information from the Association for Computing and Machinery (ACM) Digital Library and modelled the collaborations as a social network. We have studied the community structure of these collaborations and discovered that multidisciplinary characteristics of communities only weakly correlate to a higher number of citations per paper or publications per authors in those communities."
1279954,14018,8806,Spatial network modeling for databases,2011,"Spatial networks like transportation, power, and pipeline networks are a ubiquitous spatial concept in everyday life and play an important role for navigational and routing purposes. Database support for large spatial networks in order to represent, store, query, and manipulate them is rare. Our paper aims to provide the beginning of a conceptual, abstract, and formal model of spatial networks, called Spatial Network Algebra ( SNA ), that includes types and operations and is supposed to serve as a specification for their later implementation in spatial database systems and GIS. Finally, we show how our spatial network concepts can be embedded into an SQL-like query language."
1208004,14018,8806,A model checker for Bigraphs,2012,"We present a model checking tool for Bigraphical Reactive Systems that may be instantiated as a model checker for any formalism or domain-specific modelling language encoded as a Bigraphical Reactive System. We describe the implementation of the tool, and how it can be used to verify correctness properties of some infinite-state models by applying a static analysis to reaction rules that permits the exclusion of some infinite branches of execution shown to always be free of violations. We give a proof of correctness for this method, and illustrate the usage of the tool with two examples --- a textbook implementation of the Dining Philosophers problem, and an example motivated by a ubiquitous computing application."
2174922,14018,8806,Programming and deployment of active objects with application-level scheduling,2012,"We extend and implement a modeling language based on concurrent active objects with application-level scheduling policies. The language allows a programmer to assign priorities at the application level, for example, to method definitions and method invocations, and assign corresponding policies to the individual active objects for scheduling the messages. Thus, we leverage scheduling and performance related issues, which are becoming increasingly important in multi-core and cloud applications, from the underlying operating system to the application level. We describe a tool-set to transform models of active objects extended with application-level scheduling policies into Java. This tool-set allows a direct use of Java class libraries; thus, we obtain a full-fledged programming language based on active objects which allows for high-level control of deployment related issues."
1390570,14018,8228,Classifying service flows in the encrypted skype traffic,2012,"In this paper, we consider the problem of detecting Skype traffic and classifying Skype service flows such as voice calls, skypeOut, video conferencing, chat, file upload and download. We propose a classification method for Skype encrypted traffic based on the Statistical Protocol IDentification (SPID) that analyzes statistical values of some traffic attributes. We have evaluated our method on a representative dataset to show excellent performance in terms of Precision and Recall."
1141309,14018,8806,An offer evaluation system based on buyers' interests,2011,"Matchmaking systems failed to provide the best matched offer to each individual. In this paper, we develop an interest-based offer evaluation system for semantic matchmakers. Our system returns the best offer by sorting the request-matched offers according to the buyer's favors and interests. The best offer represents the maximum satisfaction of the buyer. Our system captures and analyzes individual interests to bring better results for each buyer as demonstrated in our case study."
1893473,14018,8494,Simplified logic design methodology for fuzzy membership function based robust detection of maternal modulus maxima location: A low complexity Fetal ECG extraction architecture for mobile health monitoring systems,2011,"This paper proposes a simplified logic design methodology for the fuzzy membership function used for robust and reliable detection of modulus-maxima locations in wavelet domain for fetal ECG extraction from the abdominal composite ECG signal. This simplification is achieved by exploiting the inherent time-position information of the wavelet coefficients decomposed at different resolution levels. Subsequently, a low complexity VLSI architecture for Fetal ECG extraction is presented which is designed using the recently proposed memory-efficient, multiplierless Discrete Wavelet Transform method. The generic memory model within this architecture will provide the flexibility to configure the on-chip memory with any type of orthonormal wavelets suitable for different applications. Total synthesized cell area of the proposed architecture is 14.2mm 2  and power consumption is 101.5µW at 1.2 V @ 1 MHz frequency using 0.13µm standard cell technology. The proposed architecture is targeted for the personalized health monitoring applications within a mobile home-care medical device in the resource constrained environment."
1926261,14018,8806,Linked education: interlinking educational resources and the Web of data,2012,"Research on interoperability of technology-enhanced learning (TEL) repositories throughout the last decade has led to a fragmented landscape of competing approaches, such as metadata schemas and interface mechanisms. However, so far Web-scale integration of resources is not facilitated, mainly due to the lack of take-up of shared principles, datasets and schemas. On the other hand, the Linked Data approach has emerged as the de-facto standard for sharing data on the Web and offers a large potential to solve interoperability issues in the field of TEL. In this paper, we describe a general approach to exploit the wealth of already existing TEL data on the Web by allowing its exposure as Linked Data and by taking into account automated enrichment and interlinking techniques to provide rich and well-interlinked data for the educational domain. This approach has been implemented in the context of the mEducator project where data from a number of open TEL data repositories has been integrated, exposed and enriched by following Linked Data principles."
1449649,14018,8806,A coordination-based access control model for space-based computing,2012,"Shared tuple spaces serve as coordination medium for independent processes to exchange data and messages in a flexible way. If communication takes place over the Internet, security becomes an important issue. It must be forbidden that unauthorized processes get access to protected data. In this paper, we present an authorization model for a space-based middleware that uses its own coordination mechanisms for defining fine-grained access control policies. By integrating coordination and security mechanisms into one single concept, the model allows for flexible and secure distributed collaboration."
2173632,14018,8806,Similar MRI object retrieval based on modified contour to centroid triangulation with arc difference rate,2014,"In this paper, we propose a new image retrieval method based on Sectored Contour to Centroid Triangulation (SCTCT) using distinctive shape feature, named Arc Difference Rate (ADR). We utilized Support Vector Machine (SVM) method as an extraction tool to extract suspicious tumor area as binary object image from the breast MRI. Therefore extracted 100 binary object images are used as test cases in the experimental study. The results from proposed method show the improvement in finding correct matches compare to the traditional SCTCT."
2178717,14018,8806,Start time and duration distribution estimation in semi-structured processes,2013,"Semi-structured processes are business workflows, where the execution of the workflow is not completely controlled by a workflow engine, i.e., an implementation of a formal workflow model. Examples are workflows where actors potentially have interaction with customers reporting the result of the interaction in a process aware information system. Building a performance model for resource management in these processes is difficult since the required information is only partially recorded. In this paper we propose a systematic approach for the creation of an event log that is suitable for available process mining tools. This event log is created by an incrementally cleansing of data. The proposed approach is evaluated in an experiment."
1583286,14018,8806,Face recognition based on global and local features,2014,"This paper presents an evaluation of different methods considering the usually problems in face recognition. We consider variations in illumination, facial expression and facial details to propose a new method combining global and local face image features. This approach combines PCA, 2D-DCT and Gabor Wavelet Transform to obtain the global and local features representation. The Nearest Neighbor using the Euclidean distance performs the classification. The experiments were performed in the classical ORL and Yale face recognition databases. The proposed approach presented interesting results in comparison with the literature methods."
2202443,14018,9080,A discrete artificial bee colony algorithm for the multi-objective redistricting problem,2012,"In this paper, the performance of two classical algorithms (simulated annealing and a discrete artificial bee colony) are compared on the redistricting problem, using a real example in Mexico and highlighting the superiority of the latter."
793398,14018,9080,The gaussian polytree EDA for global optimization,2011,This paper explains how to construct Gaussian polytrees and their application to estimation of distribution algorithms in continuous variables.
1329937,14018,9080,Evolutionary software repair,2012,The tutorial summarizes recent work applying evolutionary computation methods to the problem of automatically repairing software defects.
1801302,14018,8806,Parallel constraint-based local search on the HA8000 supercomputer (abstract),2011,We present a parallel implementation of a constraint-based local search algorithm and investigate its performance results on hardware with several hundreds of processors.
637240,14018,9080,Simple tools for multimodal optimization,2011,"We compare various approaches for multimodal optimization; we focus on comparing restart and more sophisticated approaches, and on the use of quasi-random numbers."
1299646,14018,8806,Rethinking agribusiness models in Africa,2014,This paper couples the agriculture scenario in Africa with requirement engineering method to develop a new business model that is configurable and scalable.
1130242,14018,8806,Improved named entity recognition: patterns in columns model (PCM),2014,The goal of this paper is to improve the Named Entity Recognition for automatic information extraction related to record based data in text documents.
2137121,14018,9080,(1+2)-evolution strategy for fitting a straight shuffle of min to a dataset,2011,This paper proposes an Evolution Strategy to find a shuffle of M  that suits to a batch of datasets that serve as benchmark. Results are compared with wavelet estimation.
1315874,14018,9080,Generalisation in genetic programming,2011,Genetic programming can evolve large general solutions using a tiny fraction of possible fitness test sets. Just one test may be enough.
2338145,14018,8806,Query execution on a mobile database system,2012,This paper proposes strategies for query execution in mobile databases distributed over a mobile network. The underlying network architecture of the database is based on 3G telephone networks.
2147968,14018,9704,Quantum bacterial foraging optimization algorithm,2014,"This paper proposes a novel swarm intelligence optimization method which integrates bacterial foraging optimization (BFO) with quantum computing, called quantum bacterial foraging optimization (QBF ..."
1724012,14018,9080,Numerical optimization by multi-gene genetic programming,2013,"This paper presents a new method for numerical optimization problems based on Multi-Gene Genetic Programming. We discuss theoretical aspects, operators, representation, and experimental results."
1179486,14018,9080,Emergence of altruism in open-ended evolution in a population of autonomous agents,2011,This paper summarizes recent works on the evolution of altruism to solve the tragedy of commons in the context of open-ended evolution with a fixed number of robotic agents.
1632794,14018,21102,Closed form fuzzy interpolation with interval type-2 fuzzy sets,2014,"Conference Name:2014 IEEE International Conference on Fuzzy Systems, FUZZ-IEEE 2014. Conference Address: Beijing, China. Time:July 6, 2014 - July 11, 2014."
1568253,14018,8806,Probabilistic embedding: experiments with tuple-based probabilistic languages,2013,"We introduce  probabilistic (modular) embedding  as an extension to the well-known notion of  modular embedding  [5] conceived to capture the expressiveness of stochastic systems, focussing here on tuple-based probabilistic languages."
967580,14018,21102,Strongly prime fuzzy ideals over noncommutative rings,2013,"In this paper it is defined the concept of strongly prime fuzzy ideal for noncommutative rings. Also, it is proved that the Zadeh's extension preserves strongly fuzzy primeness and that every strongly prime fuzzy ideal is a prime fuzzy ideal as well as every fuzzy maximal is a strongly prime fuzzy ideal."
1680653,14018,9080,Estimation of distribution algorithms based on copula functions,2011,The main objective of this doctoral research is to study Estimation of Distribution Algorithms (EDAs) based on copula functions. This new class of EDAs has shown that it is possible to incorporate successfully copula functions in EDAs.
1514932,14018,21102,Domination in bipolar fuzzy graphs,2013,"The concepts of cardinality, dominating set, independent set, total dominating number and independent dominating number of bipolar fuzzy graphs are introduced and investigated. The notion of an irredundance number of a bipolar fuzzy graph is also discussed."
1287028,14018,8806,Row manipulation in the heterogeneous tabular forms with a hexadecimal grid graph model,2012,"We consider hexadeci-grids as a model of multiply layered heterogeneous tabular forms, which are generalization of the octgrid model. We introduce column deletion and multiple row deletion algorithms on the hexadeci-grid model."
1184851,14018,9080,Improving recruitment effectiveness using genetic programming techniques,2013,"A real-world problem, namely to improve the recruitment effectiveness of a certain company, is tackled here by evolving accurate and human-readable classifiers by means of grammar-based genetic programming techniques."
221053,14018,20332,Convergence properties of (μ + λ) evolutionary algorithms,2011,We present a number of convergence properties of population-based Evolutionary Algorithms (EAs) on a set of test functions. Focus is on EA using k-Bit-Swap (kBS) operator. We compare our findings to past research.
1177449,14018,8806,A layered coordination framework for optimizing resource allocation in adapting cloud-based applications,2012,In this paper we propose a framework that adapts a cloud-based software application by providing an enhanced assembly of resources using the Pareto-optimal solution to optimize the resource allocation with tight cooperation between the cloud layers.
2433121,14018,21102,Fuzzy delta separation axioms,2011,"We introduce a new type of separation axioms, which is called fuzzy δ-separation axioms by using the concept of fuzzy δ-open sets. Also we investigate the relation between the separation property and the subspaces. We show that fuzzy δ-separation axioms are hereditary in fuzzy regular open subspaces."
1717707,14018,21102,Fuzzy quaternion numbers,2013,"In this paper we build the concept of fuzzy quaternion numbers as a natural extension of fuzzy real numbers. We discuss some important concepts such as their arithmetic properties, distance, supremum, infimum and limit of sequences."
1269641,14018,8806,A model transformation approach for verifying multi-agent systems using SPIN,2011,"In our previous work, we developed a nested Petri net framework for modeling multi-agent systems. In this paper, we present a method to analyze the nested Petri net model using model checking. Our method systematically translates a nested Petri net model into a PROMELA program in SPIN."
1337466,14018,9080,LAMM-MMA: multiobjective memetic algorithm with local aggregate meta-model,2011,In this paper we describe a multiobjective memetic algorithm utilizing local distance based meta-models. This algorithm is evaluated and compared to standard multiobjective evolutionary algorithms (MOEA) as well as to a similar algorithm with a global meta-model.
1338682,14018,9080,Evolution of neural networks topologies and learning parameters to produce hyper-heuristics for constraint satisfaction problems,2011,This paper describes a model which constructs hyper-heuristics for variable ordering within Constraint Satisfaction Problems (CSPs) by running a genetic algorithm that evolves the topology of neural networks and some learning parameters.
1218382,14018,21102,On fuzzy ideals of fuzzy lattice,2012,"We characterize a fuzzy lattice through a fuzzy partial order relation, define a fuzzy ideal and fuzzy filter of fuzzy lattice, characterize a fuzzy ideal of fuzzy lattice using its level set and its support and show that a subset of a fuzzy lattice is a fuzzy ideal if and only if its support is a crisp ideal. Similarly, we show the same for its level set."
788445,14018,9080,Genetic invention of fast and optimal broad-band stokes/mueller polarimeter designs,2011,"We have applied a genetic algorithm to generate optimal polarimeter designs for a selected wavelength interval, assuming known dispersion relations of the components. Our results are improvements on previous patented designs based on ferroelectric liquid crystals."
2064842,14018,9080,An evaluation of cellular population model for improving quantum-inspired evolutionary algorithm,2012,"This work empirically evaluates the impact of Von Neumann Cellular population model on Quantum inspired Evolutionary algorithms (QEA), specifically for solving Massively Multimodal Deceptive Problem (MMDP) and Knapsack problems."
2159000,14018,21102,Relationship between intuitionistic fuzzy similarity measures,2011,"Numerous similarity measures between intuitionistic fuzzy sets are proposed in literature using different approaches. In this paper, relationship between some existing intuitionistic fuzzy similarity and distance measures are investigated. These relations are paramount for the choice of a similarity or a distance measure and its application for any research topic."
941467,14018,9080,Evolving optimal agendas and strategies for negotiation in dynamic environments: a surrogate based approach,2012,"Two key problems in a negotiation are: i) for the players to de- cide what issues to include in a negotiation, and ii) what strategy to use for negotiating over the chosen issues. In general, there will be many (say m) issues available for negotiation and the players must choose a subset of g"
2208468,14018,9080,Performing with CUDA,2011,Recently a GPGPU application had to be redesigned to overcome performance problems. A number of software engineering lessons were learnt from this and other projects. We describe those about obtaining high performance from nVidia GPUs and practical aspects of CUDA C software development.
830789,14018,9080,"Ant colony optimisation and the traveling salesperson problem: hardness, features and parameter settings",2013,"Our study on ant colony optimization (ACO) and the Travelling Salesperson Problem (TSP) attempts to understand the effect of parameters and instance features on performance using statistical analysis of the hard, easy and average problem instances for an algorithm instance."
760727,14018,8806,Towards a ranking framework for software components,2013,This paper presents a framework for ranking components by utilizing types of failures and pre-defined ranking features. The ultimate goal is that such a framework can help system developers in prioritizing components systematically for achieving a more reliable software system.
1964237,14018,21102,On another approach to the definition of an L-fuzzy valued integral,2011,We continue to develop a construction of an L-fuzzy valued measure extending a crisp measure defined on a σ-algebra of crisp sets to an L-fuzzy valued measure defined on a T M -tribe. We describe two equivalent approaches to define an L-fuzzy valued integral of non-negative measurable functions.
1027241,14018,9080,Designing artificial tetris players with evolution strategies and racing,2011,This article describes how racing procedures in evolution strategies can help reduce the number of evaluations. This idea is illustrated on learning Tetris players which can be addressed as a stochastic optimization problem. Different experiments show the benefits of the racing procedures in evolution strategies which can significantly reduce the number of evaluations.
1777444,14018,8806,Towards a private vector space model for confidential documents,2013,"We introduce in this paper a method to anonymize document vector spaces. These vector spaces can be used to analyze confidential documents without disclosing private information. The method is inspired in microaggregation, a popular technique used in statistical disclosure control."
2511636,14018,21102,Elimination search for puzzle games: An application for Hashi solver,2011,"This paper proposes an efficient method to solve Hashi, a logical-type puzzle game with N by M grid. By using two methods, intersection method and elimination search, we can solve Hashi quickly and efficiency. The solver is authenticated by solving problems taken from Internet."
1722820,14018,9080,Evolving artificial neural networks with FINCH,2013,We present work with the FINCH automatic evolutionary programming tool to evolve code that generates Artificial Neural Networks (ANNs) that perform desired tasks. We show how FINCH can be used to evolve code that generates an ANN that performs a simple classifying task with proficiency.
1101025,14018,21102,Noise reduction in time series using F-transform,2013,"In this paper, we will focus on the application of fuzzy transform (F-transform) in the analysis of time series. We assume that the time series is decomposed into two constituents: the trend-cycle and random noise. We will demonstrate that using the F-transform we can reduce the variability of random noise which consequence is an extraction of the trend-cycle."
1092838,14018,9704,Testing a Particle Swarm Optimization and Artificial Bee Colony Hybrid algorithm on the CEC13 benchmarks,2013,"In this paper we test a hybrid Particle Swarm Optimization (PSO) and Artificial Bee Colony (ABC) algorithm on the CEC13 testbed. The hybridization technique is a component-based one, where the PSO algorithm is augmented with an ABC component to improve the personal bests of the particles."
1364811,14018,21102,On the relationship between clustering and coding theory,2012,"In this paper we discuss the relations between clustering and error correcting codes. We show that clustering can be used for constructing error correcting codes. We review the previous works found in the literature about this issue, and propose a modification of a previous work that can be used for code construction from a set of proposed codewords."
810937,14018,9080,Search-based construction of finite-state machines with real-valued actions: new representation model,2013,In this paper a search-based method for constructing finite-state machines (FSMs) with continuous (real-valued) output actions is improved. A more flexible FSM representation model is presented and compared with the previous one on the problem of unmanned aircraft control.
1221421,14018,21102,A method for estimating criteria weights from interval-valued intuitionistic fuzzy preference relation,2014,"Interval-valued intuitionistic fuzzy preference relation is a useful tool to express decision maker's interval- valued intuitionistic fuzzy preference information over criteria in the process of multi-criteria decision making. How to derive the priority weights from an interval-valued intuitionistic fuzzy preference relation is an interesting and important issue in decision making with interval-valued intuitionistic fuzzy preference relation(s). In this paper, some new concepts such as interval-valued interval fuzzy sets, interval-valued interval fuzzy preference relation and consistent interval-valued intuitionistic fuzzy preference relation, are defined, and the equivalent interval-valued interval fuzzy preference relation of interval- valued intuitionistic fuzzy preference relation is given. Then a method for estimating criteria weights from interval- valued intuitionistic fuzzy preference relations is developed, two numerical examples are provided to illustrate the developed method."
1594830,14018,9080,Differential evolution strategies with random forest regression in the bat algorithm,2013,"In this paper, we present a novel solution for the hybridization of the bat algorithm with differential evolution strategies and a random forests machine learning method. Extensive experiments and tests on standard benchmark functions have shown that these hybridized algorithms improved the original bat algorithm significantly."
2145311,14018,21102,Sum of squares solutions assuring non-quadratic discrete stability,2011,"A new stability condition in terms of SOS is studied in this paper for discrete-time fuzzy systems. Based on a parameter-dependent Lyapunov function, we study asymptotically SOS relaxation families, reducing the conservatism that commonly exists in the quadratic stability approaches."
1671059,14018,21102,XFSML: An XML-based modeling language for fuzzy systems,2012,"This paper presents a new modeling language for fuzzy systems called XFSML. It is an XML-based language and it is proposed as a starting point for the definition of a standard modeling language in the fuzzy community. The main features of the language are its high expressiveness and its independence from specific platforms, tools or programming languages."
2233007,14018,21102,On a certain type of unary operators,2012,"In our study we give a general form for modifiers that includes negation, different types of hedge and the sharpness operators. We will show that the four operators have a common form in the Pliant system and they will be called modifier operators. By changing the parameter value of a modifier we get the modalities, negation and the sharpness operators."
1171727,14018,21102,Copula-based universal integrals,2013,"A hierarchical family of copula-based integrals is introduced and discussed. When considering the product copula, a family of decomposition integrals independently introduced by Even and Lehrer, and by Mesiar and Stupnanova, is recovered. Boundary members are distinguished universal integrals introduced by Klement at al. in 2010."
1239660,14018,21102,The use of t-norms in mathematical models of epidemics,2013,"We study different t-norms in epidemiological mathematical models. We explore the SI model, which encounter between individuals is originally modelled by the product operation (also a t-norm). We discuss the differences and advantages of using one or another t-norm. Finally, we compare the solutions provided by each approach."
810984,14018,9080,Finding a diverse set of decision variables in evolutionary many-objective optimization,2013,"In this paper, we modify an evolutionary many-objective optimization algorithm so that it can find a diverse set of solutions in the decision variable space. The modification is based on considering the Euclidean distance in the decision variable space. The effect of our modification is examined by using benchmark test problems. From computational experiments, we can say that a diverse set of solutions in the decision variable space is searched by the modification."
845240,14018,23827,A middleware and algorithms for trust calculation from multiple evidence sources,2012,"Trust is a concept that has been used to support better decision-making when there is incomplete information. Trust requires evidence. There are multiple evidence sources. One or more evidence sources may be used in trust calculation. This paper presents a middleware that takes this into account, the algorithms used and experimental results."
1645326,14018,9080,Improving clonal colony optimization to evolve robust solutions,2012,"In this article we work with a recently introduced metaheuristic for robust optimization, inspired by the structure and behavior of biologic clonal colonies. We propose some improvements to increase their exploration and the exploitation capabilities. Our approach is compared to other robust optimization techniques, focusing in how the population is managed during the search."
944611,14018,8806,Filtering XFD toward interoperability,2013,"This paper describes an algorithm for computing the maximal set of XML functional dependencies (XFD) that is guaranteed to hold across a set of local systems, each with its own defined set of XFD. Our method is based on an axiom system that we have proved to be sound and complete. An implementation demonstrates its feasibility."
1006805,14018,8806,Run-time checking of data- and protocol-oriented properties of Java programs: an industrial case study,2013,"We introduce SAGA, a general framework that  combines  monitoring and run-time assertion checking. SAGA integrates both data-flow and control flow properties of Java classes  and interfaces  in a single formalism. We evaluate the framework by conducting an industrial case study."
1327004,14018,8806,Tree-based search for stochastic simulation algorithm,2012,"In this paper, we present an efficient tree-based formulation for exact stochastic simulation algorithm (SSA) to improve the search for the next reaction firing. There are two implementations considered: one based on a complete binary tree and one based on the Huffman tree, an optimal tree for data compression."
1371791,14018,21102,A decomposition theorem for T-indistinguishability operators. The continuous strict Archimedean case,2012,"In this paper we study the relationship between the cuts of a T-indistinguishability operator and the t-norm T chosen to define fuzzy transitivity. The key result is, strict Archimedean t-norms provide equivalence relations as their zero cuts, and that property characterizes such t-norms. As a consequence, a decomposition theorem for such T-indistinguishabilities is proved."
1423459,14018,9704,A new gravitational search algorithm using fuzzy logic to parameter adaptation,2013,"In this paper we propose a new Gravitational Search Algorithm (GSA) using fuzzy logic to change alpha parameter and give a different gravitation and acceleration to each agent in order to improve its performance, we use this new approach for mathematical functions and present a comparison with original approach."
557686,14018,11052,Modelling Primate Control of Grasping for Robotics Applications,2014,"European Conference on Computer Vision (ECCV) Workshops, Zurich, Switzerland, 7 September 2014.  Due to copyright restrictions, the attached PDF file only contains the abstract of the full text item. For access to the full text item, please consult the publisher's website."
1694030,14018,9080,A surrogate multiobjective evolutionary strategy with local search and pre-selection,2012,"In this paper we present an evolutionary strategy for multiobjective optimization. This evolution strategy is based on a surrogate memetic operator and a surrogate preselection model which provides several individuals in each generation. Thus, the optimization may be easily parallelized. The proposed algorithm is compared to some of existing evolutionary algorithms from the literature."
1554028,14018,8806,Smell classification using weakly responding data,2014,"This paper considers an array sensing system of odors and adopts a layered neural network for classification. In order to classify odors, we use data from all fourteen sensors even if some of them are not sensitive so much. We will propose three methods to use the data by insensitive sensors to find the features of odors."
1564061,14018,21102,Heart rate modeling and robust control during cycling exercise,2012,A Hammerstein ARX model is proposed to represent the cycling power/heart rate system. The equivalent fuzzy Takagi-Sugeno model is derived and then a robust fuzzy control strategy is applied to effectively control the system. Simulation and real time results are presented.
