ID_Article,communityId,ID_RelatedVenue,title,year,abstract
2627491,14127,235,Automatic Detection of Point of View Differences in Wikipedia,2012,"We investigate differences in point of view (POV) between two objective documents, where one is describing the subject matter in a more positive/negative way than the other, and present an automatic method for detecting such POV differences. We use Amazon Mechanical Turk (AMT) to annotate sentences as positive, negative or neutral based on their POV towards a given target. A statistical classifier is trained to predict the POV score of a document, which reflects how positive/negative the document’s POV towards its target is. The results of our experiments on a set of articles in the Arabic and English Wikipedias from the people category show that our method successfully detects POV differences."
2581732,14127,235,Learning to Summarise Related Sentences,2014,"We cast multi-sentence compression as a structured prediction problem. Related sentences are represented by a word graph so that summaries constitute paths in the graph (Filippova, 2010). We devise a parameterised shortest path algorithm that can be written as a generalised linear model in a joint space of word graphs and compressions. We use a large-margin approach to adapt parameterised edge weights to the data such that the shortest path is identical to the desired summary. Decoding during training is performed in polynomial time using loss augmented inference. Empirically, we compare our approach to the state-of-the-art in graph-based multi-sentence compression and observe significant improvements of about 7% in ROUGE F-measure and 8% in BLEU score, respectively."
2651389,14127,235,Lexical Chaining for Measuring Discourse Coherence Quality in Test-taker Essays,2014,"This paper presents an investigation of lexical chaining (Morris and Hirst, 1991) for measuring discourse coherence quality in test-taker essays. We hypothesize that attributes of lexical chains, as well as interactions between lexical chains and explicit discourse elements, can be harnessed for representing coherence. Our experiments reveal that performance achieved by our new lexical chain features is better than that of previous discourse features used for this task, and that the best system performance is achieved when combining lexical chaining features with complementary discourse features, such as those provided by a discourse parser based on rhetorical structure theory, and features that reflect errors in grammar, word usage, and mechanics."
61402,14127,9804,Generation of fundamental frequency contours for Thai speech synthesis using tone nucleus model.,2013,報告番号: ; 学位授与日: 2013-03-25 ; 学位の種別: 修士 ; 学位の種類: 修士（情報理工学） ; 学位記番号: ; 研究科・専攻: 情報理工学系研究科・電子情報学専攻
442648,14127,20332,Modeling the Impact of Operator Trust on Performance in Multiple Robot Control,2013,This research is sponsored by the Office of Naval Research and the Air Force Office of Scientific Research.
2310004,14127,9804,Hearing loss and the use of acoustic cues in phonetic categorisation of fricatives,2012,"Interspeech 2012, the 13th Annual Conference of the International Speech Communication Association"
2314908,14127,9804,Modeling cue trading in human word recognition,2012,Interspeech 2012: the 13th Annual Conference of the International Speech Communication Association
203882,14127,9804,Perceptual learning of /f/-/s/ by older listeners,2012,"Interspeech 2012, the 13th Annual Conference of the International Speech Communication Association"
261919,14127,9804,Constrained speaker linking,2014,"15th Annual Conference of the International Speech Communication Association, 14 september 2014"
2213355,14127,9804,Detecting Words in Speech Using Linear Separability in a Bag-of-Events Vector Space,2013,"14th Annual Conference of the International Speech Communication Association, 25 augustus 2013"
204806,14127,9804,Word Identification Using Phonetic Features: Towards a Method to Support Multivariate fMRI Speech Decoding,2013,"14th Annual Conference of the International Speech Communication Association, 25 augustus 2013"
53716,14127,9804,Training Log-Linear Acoustic Models in Higher-Order Polynomial Feature Space for Speech Recognition,2013,"14th Annual Conference of the International Speech Communication Association, 25 augustus 2013"
457292,14127,21089,Generating Patient Problem Lists from the ShARe Corpus using SNOMED CT/SNOMED CT CORE Problem List,2014,Generating Patient Problem Lists from the ShARe Corpus using SNOMED CT/SNOMED CT CORE Problem List
259055,14127,9677,Enhancing the HL-SOT Approach to Sentiment Analysis via a Localized Feature Selection Framework,2011,Enhancing the HL-SOT Approach to Sentiment Analysis via a Localized Feature Selection Framework
50405,14127,9804,Smile with a smile,2012,"13th Annual Conference of the International Speech Communication Association (Interspeech 2012), Portland, OR, USA"
618626,14127,9463,CELI: An Experiment with Cross Language Textual Entailment,2012,This paper presents CELI's participation in the SemEval Cross-lingual Textual Entailment for Content Synchronization task.
2593677,14127,21089,Ambiguity-aware Ensemble Training for Semi-supervised Dependency Parsing,2014,"This paper proposes a simple yet effective framework for semi-supervised dependency parsing at entire tree level,"
1814373,14127,21089,Unsupervised Discovery of Rhyme Schemes,2011,"This paper describes an unsupervised, language-independent model for finding rhyme schemes in poetry, using no prior knowledge about rhyme or pronunciation."
2640063,14127,9677,K2Q: Generating Natural Language Questions from Keywords with User Refinements,2011,"Meeting: 5th International Joint Conference on Natural Language Processing, Chiang Mai, Thailand, November 8 - 13, 2011"
2288140,14127,21089,What We Know About The Voynich Manuscript,2011,The Voynich Manuscript is an undeciphered document from medieval Europe. We present current knowledge about the manuscript's text through a series of questions about its linguistic properties.
2615036,14127,9804,Speaker-Adaptive Speech Synthesis Based on Eigenvoice Conversion and Language-Dependent Prosodic Conversion in Speech-to-Speech Translation.,2011,"INTERSPEECH 2011: 12th Annual Conference of the International Speech Communication Association, 28-31 August, 2011, Florence, Italy."
2657901,14127,9804,Evaluation of Many-to-Many Alignment Algorithm by Automatic Pronunciation Annotation Using Web Text Mining,2012,"INTERSPEECH 2012: The 13th Annual Conference of the International Speech Communication Association, September 9-13, 2012, Portland, Oregon, USA."
2634461,14127,9804,Spoken Inquiry Discrimination Using Bag-of-Words for Speech-Oriented Guidance System,2012,"INTERSPEECH 2012: The 13th Annual Conference of the International Speech Communication Association, September 9-13, 2012, Portland, Oregon, USA."
1438266,14127,11529,Tandem Distributed Bayesian Detection with Privacy Constraints,2014,"In this paper, the privacy problem of a tandem distributed detection system vulnerable to an eavesdropper is proposed and studied in the Bayesian formulation. The privacy risk is evaluated by the d ..."
2222124,14127,9804,The Effect of Using Normalized Models in Statistical Speech Synthesis.,2011,This work was partly supported by the European Community's Seventh Framework Programme (FP7/2007-2013) under grant agreement 213845 (EMIME).
2241917,14127,21089,"Beefmoves: Dissemination, Diversity, and Dynamics of English Borrowings in a German Hip Hop Forum",2012,"We investigate how novel English-derived words (anglicisms) are used in a German-language Internet hip hop forum, and what factors contribute to their uptake."
567466,14127,9804,eLite-HTS: a NLP tool for French HMM-based speech synthesis,2014,"This paper presents eLite-HTS, a web service which generates input files for the training and synthesis stages of a French HMM-based synthesizer using the HTS toolkit"
616588,14127,9804,Correlates to intelligibility in deviant child speech - comparing clinical evaluations to audience response system-based evaluations by untrained listeners.,2013,"The severity of speech impairments can be measured in different ways; whereas some metrics focus on quantifying the specific speech deviations, other focus on the functional effects of the speech i ..."
211349,14127,9804,Synthetic correction of deviant speech - children's perception of phonologically modified recordings of their own speech.,2012,This report describes preliminary data from a study of how children with phonological impairment (PI) perceive automatically corrected versions of their own deviant speech. The results from 8 child ...
524354,14127,9804,On the effect of the acoustic environment on the accuracy of perception of speaker orientation from auditory cues alone,2012,"The ability of people, and of machines, to determine the position of a sound source in a room is well studied. The related ability to determine the orientation of a directed sound source, on the ot ..."
130879,14127,9804,Tracking pitch contours using minimum jerk trajectories,2011,"This paper proposes a fundamental frequency tracker, with the specific purpose of comparing the automatic estimates with pitch contours that are sketched by trained phoneticians. The method uses a  ..."
560577,14127,9463,A Graphical User Interface for Feature-Based Opinion Mining,2012,"In this paper, we present XOpin, a graphical user interface that have been developed to provide a smart access to the results of a feature-based opinion detection system, build on top of a parser."
2114559,14127,9804,Speaker diarization using gesture and speech,2014,"Interspeech 2014: 15th Annual Conference of the International Speech Communication Association, 14-18 Sept 2014, MAX Atria @ Singapore EXPO"
1942971,14127,9463,Towards Effective Use of Training Data in Statistical Machine Translation,2012,"We report on findings of exploiting large data sets for translation modeling, language modeling and tuning for the development of competitive machine translation systems for eight language pairs."
226132,14127,344,Bayesian Word Alignment for Massively Parallel Texts,2014,"There has been a great amount of work done in the field of bitext alignment, but the problem of aligning words in massively parallel texts with hundreds or thousands of languages is largely unexplo ..."
492940,14127,9804,"Intra-, Inter-, and Cross-cultural Classification of Vocal Affect",2011,"We present intra-, inter- and cross-cultural classifications of vocal expressions. Stimuli were selected from the VENEC corpus and consisted of portrayals of 11 emotions, each expressed with 3 leve ..."
693116,14127,9804,Effect of MPEG audio compression on HMM-based speech synthesis,2013,"In this paper, the effect of MPEG audio compression on HMMbased speech synthesis is studied. Speech signals are encoded with various compression rates and analyzed using the GlottHMM vocoder. Objec ..."
2594153,14127,9463,Towards a computational approach to literary text analysis,2012,We consider several types of literary-theoretic approaches to literary text analysis; we describe several concepts from Computational Linguistics and Artificial Intelligence that could be used to model and support them.
316576,14127,9804,Super-Dirichlet Mixture Models using Differential Line Spectral Frequencies for Text-Independent Speaker Identification,2011,A new text-independent speaker identification (SI) system is proposed. This system utilizes the line spectral frequencies (LSFs) as alternative feature set for capturing the speaker characteristics ...
2244676,14127,21089,MIX Is Not a Tree-Adjoining Language,2012,"The language MIX consists of all strings over the three-letter alphabet {a, b, c} that contain an equal number of occurrences of each letter. We prove Joshi's (1985) conjecture that MIX is not a tree-adjoining language."
1189097,14127,11470,Expert Talk for Time Machine Session: Dynamic Time Warping New Youth,2012,"This time machine expert talk describes the recent comeback of acoustic pattern matching algorithms, such as DTW. These are particularly suited for applications where little (or no) transcribed training data is available."
2581766,14127,9463,IIRG: A Naive Approach to Evaluating Phrasal Semantics,2013,"This paper describes the IIRG 1 system entered in SemEval-2013, the 7th International Workshop on Semantic Evaluation. We participated in Task 5 Evaluating Phrasal Semantics. We have adopted a token-based approach to"
1974966,14127,21089,Language-Independent Parsing with Empty Elements,2011,"We present a simple, language-independent method for integrating recovery of empty elements into syntactic parsing. This method outperforms the best published method we are aware of on English and a recently published method on Chinese."
2561120,14127,9677,SINNET: Social Interaction Network Extractor from Text,2013,In this paper we present a demo of our system: Social Interaction Network Extractor from Text (SINNET). SINNET is able to extract a social network from unstructured text. Nodes in the network are people and links are social events.
2619566,14127,344,Safe In-vehicle Dialogue Using Learned Predictions of User Utterances,2014,"We present a multimodal in-vehicle dialogue system which uses learned predictions of user answers to enable shorter, more efficient, and thus safer natural language dialogues. 1 Background 1.1 Driver Distraction"
95789,14127,9463,Identifying hypernyms in distributional semantic spaces,2012,In this paper we apply existing directional similarity measures to identify hypernyms with a state-of-the-art distributional semantic model. We also propose a new directional measure that achieves the best performance in hypernym identification.
1114646,14127,8235,"Sorting in Space: Multidimensional, spatial, and metric data structures for applications in spatial databases, geographic information systems (GIS), and location-based services",2013,"Techniques for representing multidimensional, spatial, and metric data for applications in spatial databases, geographic information systems (GIS), and location-based services are reviewed. This includes both geometric and textual representations of spatial data."
52732,14127,9804,Gaze patterns in turn-taking,2012,This paper investigates gaze patterns in turn-taking. We focus on differences between speaker changes resulting in silences and overlaps. We also investigate gaze patterns around backchannels and around silences not involving speaker changes.
1620927,14127,11529,MERIT : A monotonically error-bound improving technique for unimodular quadratic programming,2014,The NP-hard problem of optimizing a quadratic form over the unimodular vector set arises in radar code design scenarios as well as other active sensing and communication applications. To tackle thi ...
2416076,14127,21089,Heuristic Cube Pruning in Linear Time,2012,"We propose a novel heuristic algorithm for Cube Pruning running in linear time in the beam size. Empirically, we show a gain in running time of a standard machine translation system, at a small loss in accuracy."
281461,14127,9804,The INTERSPEECH 2012 Speaker Trait Challenge,2012,"Keywords: Computational Paralinguistics ; Speaker Traits ; Personality ; Likability ; Pathology Reference EPFL-CONF-174360 Record created on 2012-01-23, modified on 2012-03-20"
2640208,14127,9463,Celi: EDITS and Generic Text Pair Classification,2013,This paper presents CELI’s participation in the SemEval The Joint Student Response Analysis and 8th Recognizing Textual Entailment Challenge (Task7) and Cross-lingual Textual Entailment for Content Synchronization task (Task 8).
2409464,14127,21089,Reversible Stochastic Attribute-Value Grammars,2011,"An attractive property of attribute-value grammars is their reversibility. Attribute-value grammars are usually coupled with separate statistical components for parse selection and fluency ranking. We propose reversible stochastic attribute-value grammars, in which a single statistical model is employed both for parse selection and fluency ranking."
2785017,14127,9804,I 2 r speech2singing perfects everyone's singing.,2014,This paper recieved Best Show & Tell Paper Award at Interspeech 2014 (The 15th Annual Conference of the International Speech Communication Association); Full paper can be downloaded from the Publisher's URL provided.
2260178,14127,21089,Using Integer Linear Programming in Concept-to-Text Generation to Produce More Compact Texts,2013,"We present an ILP model of concept-totext generation. Unlike pipeline architectures, our model jointly considers the choices in content selection, lexicalization, and aggregation to avoid greedy decisions and produce more compact texts."
2201076,14127,21089,Prefix Probability for Probabilistic Synchronous Context-Free Grammars,2011,"We present a method for the computation of prefix probabilities for synchronous context-free grammars. Our framework is fairly general and relies on the combination of a simple, novel grammar transformation and standard techniques to bring grammars into normal forms."
2192209,14127,8840,Ranking Human and Machine Summarization Systems,2011,The Text Analysis Conference (TAC) ranks summarization systems by their average score over a collection of document sets. We investigate the statistical appropriateness of this score and propose an alternative that better distinguishes between human and machine evaluation systems.
2443658,14127,21089,Private Access to Phrase Tables for Statistical Machine Translation,2012,"Some Statistical Machine Translation systems never see the light because the owner of the appropriate training data cannot release them, and the potential user of the system cannot disclose what should be translated. We propose a simple and practical encryption-based method addressing this barrier."
2619534,14127,9677,Towards Context-Based Subjectivity Analysis,2011,"We propose a new subjectivity classification at the segment level that is more appropriate for discourse-based sentiment analysis. Our approach automatically distinguish between subjective nonevaluative and objective segments and between implicit and explicit opinions, by using local and global context features."
289058,14127,9804,On Speaker-Independent Personality Perception and Prediction from Speech,2012,"Keywords: extra-linguistic speech properties ; personality modeling from speech ; speaker characteristics Reference EPFL-CONF-178309 Record created on 2012-06-19, modified on 2016-08-09"
262281,14127,8840,Detecting Promotional Content in Wikipedia,2013,"This paper presents an approach for detecting promotional content in Wikipedia. By incorporating stylometric features, including features based on n-gram and PCFG language models, we demonstrate improved accuracy at identifying promotional articles, compared to using only lexical information and metafeatures."
2633308,14127,20332,Automatically creating multilingual lexical resources,2014,"The thesis proposes creating bilingual dictionaries and Wordnets for languages without many lexical resources using resources of resource-rich languages. Our work will have the advantage of creating lexical resources, reducing time and cost and at the same time improving the quality of resources created."
1913234,14127,8840,Efficient retrieval of tree translation examples for Syntax-Based Machine Translation,2011,We propose an algorithm allowing to efficiently retrieve example treelets in a parsed tree database in order to allow on-the-fly extraction of syntactic translation rules. We also propose improvements of this algorithm allowing several kinds of flexible matchings.
136760,14127,235,Ontology based interlingua translation,2011,"In this paper we describe an interlingua translation system from Italian to Italian Sign Language. The main components of this systems are a broad coverage dependency parser, an ontology based semantic interpreter and a grammar-based generator. we provide the description of the main features of these components."
1898814,14127,21089,Fully Abstractive Approach to Guided Summarization,2012,"This paper shows that full abstraction can be accomplished in the context of guided summarization. We describe a work in progress that relies on Information Extraction, statistical content selection and Natural Language Generation. Early results already demonstrate the effectiveness of the approach."
71276,14127,9463,MIXCD: System Description for Evaluating Chinese Word Similarity at SemEval-2012,2012,This document describes three systems calculating semantic similarity between two Chinese words. One is based on Machine Readable Dictionaries and the others utilize both MRDs and Corpus. These systems are performed on SemEval-2012 Task 4: Evaluating Chinese Word Similarity.
2517045,14127,9463,DFKI's SMT System for WMT 2012,2012,"We describe DFKI's statistical based submission to the 2012 WMT evaluation. The submission is based on the freely available machine translation toolkit Jane, which supports phrase-based and hierarchical phrase-based translation models. Different setups have been tested and combined using a sentence selection method."
2619464,14127,9463,Tuning as Linear Regression,2012,"We propose a tuning method for statistical machine translation, based on the pairwise ranking approach. Hopkins and May (2011) presented a method that uses a binary classifier. In this work, we use linear regression and show that our approach is as effective as using a binary classifier and converges faster."
2624048,14127,9463,IRIT: Textual Similarity Combining Conceptual Similarity with an N-Gram Comparison Method,2012,This paper describes the participation of the IRIT team to SemEval 2012 Task 6 (Semantic Textual Similarity). The method used consists of a n-gram based comparison method combined with a conceptual similarity measure that uses WordNet to calculate the similarity between a pair of concepts.
587469,14127,9463,Probes in a Taxonomy of Factored Phrase-Based Models,2012,We introduce a taxonomy of factored phrase-based translation scenarios and conduct a range of experiments in this taxonomy. We point out several common pitfalls when designing factored setups. The paper also describes our WMT12 submissions CU-BOJAR and CU-POOR-COMB.
2498028,14127,9463,ATT1: Temporal Annotation Using Big Windows and Rich Syntactic and Semantic Features,2013,"In this paper we present the results of experiments comparing (a) rich syntactic and semantic feature sets and (b) big context windows, for the TempEval time expression and event segmentation and classification tasks. We show that it is possible for models using only lexical features to approach the performance of models using rich syntactic and semantic feature sets."
2659344,14127,9463,Approximate PCFG Parsing Using Tensor Decomposition,2013,"We provide an approximation algorithm for PCFG parsing, which asymptotically improves time complexity with respect to the input grammar size, and prove upper bounds on the approximation quality. We test our algorithm on two treebanks, and get significant improvements in parsing speed."
1499622,14127,21089,"Enhancements to ACL2 in Versions 6.2, 6.3, and 6.4",2013,"We report on highlights of the ACL2 enhancements introduced in ACL2 releases since the 2011 ACL2 Workshop. Although many enhancements are critical for soundness or robustness, we focus in this paper on those improvements that could benefit users who are aware of them, but that might not be discovered in everyday practice."
2640428,14127,9677,"Linguistic Phenomena, Analyses, and Representations: Understanding Conversion between Treebanks",2011,"Treebanks are valuable resources for natural language processing (NLP). There is much work in NLP which converts treebanks from one representation (e.g., phrase structure) to another (e.g., dependency) before applying machine learning. This paper provides a framework in which to think about the question of when such a conversion is possible."
538720,14127,9804,Phoneme Background Model for Information Bottleneck based Speaker Diarization,2014,"Reference EPFL-CONF-203864 Related documents: http://publications.idiap.ch/index.php/publications/showcite/Yella_INTERSPEECH_2014 Record created on 2014-12-19, modified on 2016-08-09"
2522533,14127,8840,Using Paraphrases and Lexical Semantics to Improve the Accuracy and the Robustness of Supervised Models in Situated Dialogue Systems,2013,"This paper explores to what extent lemmatisation, lexical resources, distributional semantics and paraphrases can increase the accuracy of supervised models for dialogue management. The results suggest that each of these factors can help improve performance but that the impact will vary depending on their combination and on the evaluation mode."
2088619,14127,21089,Deciphering Foreign Language,2011,"In this work, we tackle the task of machine translation (MT) without parallel training data. We frame the MT problem as a decipherment task, treating the foreign text as a cipher for English and present novel methods for training translation models from non-parallel text."
892726,14127,535,Evaluating prosodic features for automated scoring of non-native read speech,2011,We evaluate two types of prosodic features utilizing automatically generated stress and tone labels for non-native read speech in terms of their applicability for automated speech scoring. oth types of features have not been used in the context of automated scoring of non-native read speech to date.
2593978,14127,9677,Two Case Studies on Translating Pronouns in a Deep Syntax Framework,2013,We focus on improving the translation of the English pronoun it and English reflexive pronouns in an English-Czech syntaxbased machine translation framework. Our evaluation both from intrinsic and extrinsic perspective shows that adding specialized syntactic and coreference-related features leads to an improvement in translation quality.
2438213,14127,21089,Multimodal Menu-based Dialogue with Speech Cursor in DICO II+,2011,"This paper describes Dico II+, an in-vehicle dialogue system demonstrating a novel combination of flexible multimodal menu-based dialogueand a speech cursor which enables menu navigation as well as browsing long list using haptic input and spoken output."
2061129,14127,21089,Topic Modeling on Historical Newspapers,2011,"In this paper, we explore the task of automatic text processing applied to collections of historical newspapers, with the aim of assisting historical research. In particular, in this first stage of our project, we experiment with the use of topical models as a means to identify potential issues of interest for historians."
2713608,14127,8884,The uComp protege plugin for crowdsourcing ontology validation,2014,The validation of ontologies using domain experts is expensive. Crowdsourcing has been shown a viable alternative for many knowledge acquisition tasks. We present a Protege plugin and a workflow for outsourcing a number of ontology validation tasks to Games with a Purpose and paid micro-task crowdsourcing.
2640160,14127,9677,Evaluation of the Scusi? Spoken Language Interpretation System -- A Case Study,2013,"We present a performance evaluation framework for Spoken Language Understanding (SLU) modules, focusing on three elements: (1) characterization of spoken utterances, (2) experimental design, and (3) quantitative evaluation metrics. We then describe the application of our framework to Scusi?— our SLU system that focuses on referring expressions."
466883,14127,8840,Exact Inference for Generative Probabilistic Non-Projective Dependency Parsing,2011,"We describe a generative model for non-projective dependency parsing based on a simplified version of a transition system that has recently appeared in the literature. We then develop a dynamic programming parsing algorithm for our model, and derive an inside-outside algorithm that can be used for unsupervised learning of non-projective dependency trees."
1994185,14127,9463,Towards a Flexible Semantics: Colour Terms in Collaborative Reference Tasks,2012,"We report ongoing work on the development of agents that can implicitly coordinate with their partners in referential tasks, taking as a case study colour terms. We describe algorithms for generation and resolution of colour descriptions and report results of experiments on how humans use colour terms for reference in production and comprehension."
44700,14127,344,Folheador: browsing through Portuguese semantic relations,2012,"This paper presents Folheador, an online service for browsing through Portuguese semantic relations, acquired from different sources. Besides facilitating the exploration of Portuguese lexical knowledge bases, Folheador is connected to services that access Portuguese corpora, which provide authentic examples of the semantic relations in context."
2162772,14127,21089,Data-oriented Monologue-to-Dialogue Generation,2011,"This short paper introduces an implemented and evaluated monolingual Text-to-Text generation system. The system takes monologue and transforms it to two-participant dialogue. After briefly motivating the task of monologue-to-dialogue generation, we describe the system and present an evaluation in terms of fluency and accuracy."
