ID_Article,communityId,ID_RelatedVenue,title,year,abstract
1743319,15237,8335,Through-silicon-via-induced obstacle-aware clock tree synthesis for 3D ICs,2012,"In this paper, we present an obstacle-aware clock tree synthesis method for through-silicon-via (TSV)-based 3D ICs. A unique aspect of this problem lies in the fact that various types of TSVs become obstacles during 3D clock routing including signal, power/ground, and clock TSVs. Some of these TSVs become placement obstacles, i.e., they interfere with clock buffers and clock TSVs; while other TSVs become routing obstacles, i.e., clock wires cannot route through them. Thus, the key is to perform TSV-induced obstacle-aware 3D clock routing under the following goals: (1) clock TSVs and clock buffers are located while avoiding overlap with placement obstacles; (2) clock wires are routed while avoiding routing obstacles; and (3) clock skew and slew constraints are satisfied. Related experiments show that our TSV-obstacle-aware clock tree does not sacrifice wirelength or clock power too much while avoiding various TSV-induced obstacles."
2271697,15237,8335,A 58-63.6GHz quadrature PLL frequency synthesizer using dual-injection technique,2011,This paper proposes a 60GHz quadrature PLL frequency synthesizer that has a tuning range capable of covering the whole band specified by the IEEE802.15.3c with exceptional phase noise. The synthesizer is constructed using a 20GHz PLL that is coupled with a frequency tripler to generate the 60GHz signal. Both the 20GHz PLL and the ILO were fabricated using a 65nm CMOS process and measurement results show a phase noise of -96dBc/Hz at 60GHz while consuming 77.5mW from a 1.2V supply.
1865970,15237,8335,Hierarchical exact symbolic analysis of large analog integrated circuits by symbolic stamps,2011,"Linearized small-signal transistor models share the common circuit structure but may take different parameter values in the ac analysis of an analog circuit simulator. This property can be utilized for symbolic circuit analysis. This paper proposes to use a symbolic stamp for all device models in the same circuit for hierarchical symbolic analysis. Two levels of binary decision diagrams (BDDs) are used for maximum data sharing, one for the symbolic device stamp and the other for modified nodal analysis. The symbolic transadmittances of the device stamp share one BDD for storage saving. The modified nodal analysis (MNA) matrix formulated using symbolic stamp is of much lower dimension, hence it can be solved by a determinant decision diagram (DDD) with significantly reduced complexity. A circuit simulator is implemented based on the proposed partitioning architecture. It is able to analyze an op-amp circuit containing 44 MOS transistors  exactly  for the first time."
2253935,15237,8335,Incremental power network analysis using backward random walks,2012,"The process of power network analysis during VLSI chip design is inherently iterative. It is very common for the designer to make many small perturbations to an otherwise complete design, to enhance the design or fix design violations. Considering the size of the modern chips, updating the solution for the changed network can be a computationally intensive task. In this paper we propose an efficient and accurate incremental solver that utilizes the backward random walks to identify the region of influence of the perturbation. The solution of the network is updated for the significantly smaller region only. The proposed algorithm is capable of handling consecutive perturbations without any degradation. The experimental results show speedups of up to 13.7× as compared to a complete solution."
2020972,15237,8335,Human++: wireless autonomous sensor technology for body area networks,2011,"Recent advances in ultra-low-power circuits and energy harvesters are making self-powered body wireless autonomous transducer solutions (WATS) a reality. Power optimization at the system and application level is crucial in achieving ultra-low-power consumption for the entire system. This paper deals with innovative WATS modeling techniques, and illustrates their impact on the case of autonomous wireless ElectroCardioGram monitoring. The results show the effectiveness of our power optimization approach for improving the WATS autonomy."
1520324,15237,8335,A transaction-oriented UVM-based library for verification of analog behavior,2014,"The Universal Verification Methodology (UVM) has become a de facto standard in today's functional verification of digital designs. However, it is rarely used for the verification of Designs Under Test containing Real Number Models. This paper presents a new technique using UVM that can be used in order to compare models of analog circuitry on different levels of abstraction. It makes use of statistic metrics. The presented technique enables us to ensure that Real Number Models used in chip projects match the transistor level circuitry during the whole life cycle of the project."
2292424,15237,8335,A simple non-coherent solution to the UWB-IR communication,2011,"A simple non-coherent solution to UWB-IR communication has been presented here. An all digital differential transmitter, developed in a 65 nm CMOS technology and a simple receiver, developed in a 180 nm CMOS technology, for detecting the received differential signal are demonstrated in the work. Though the transmitter and the receiver have been developed in two different technologies, the main objective of this paper is to show the effectiveness of such a non-coherent solution for BPSK modulated UWB-IR communication."
2891087,15237,8335,A 7.5Gb/s referenceless transceiver for UHDTV with adaptive equalization and bandwidth scanning technique in 0.13µm CMOS process,2013,"A 7.5Gb/s referenceless transceiver for the ultra-high definition television is designed in a 0.13μm CMOS process. By applying the dynamic pre-emphasis calibration and the bandwidth scanning clock generators, measured eye opening and jitter of the clock are enhanced by 39.6% and 40%, respectively. Also the data-width comparison based adaptive equalizer with self-adjusting reference voltage is proposed."
1467987,15237,8335,Bug localization techniques for effective post-silicon validation,2012,"Post-silicon validation is used to detect and fix bugs in integrated circuits and systems after manufacture. Due to sheer design complexity, it is nearly impossible to detect and fix all bugs before manufacture. Existing post-silicon validation methods barely cope with today's complexity. New techniques are essential to minimize the effects of bugs and design flaws going forward. This talk will focus on two recent techniques, QED and IFRA, that can overcome significant challenges associated with a very crucial step in post-silicon validation: bug localization in a system setup. We demonstrate the effectiveness of these techniques using results from quad-core Intel Core i7 hardware platforms and Intel Nehalem processors, and using actual examples of “difficult” bugs that occurred in complex SoCs."
2338093,15237,8494,Analysis of a class of decimated clock/data recovery architectures for serial links,2013,PDF Not Yet Available In IEEE Xplore. The document that should appear here is not currently available.
1314670,15237,9772,NordiCloud 2013: a Nordic and Baltic gathering for supporting cloud computing and internet technologies,2013,"This is an introduction to the second edition of the NordiCloud Symposium held on 2-3 September 2013 in Oslo, Norway."
2496473,15237,8494,Live demonstration: MWC for real-time application,2011,"We propose a demonstration of sub-Nyquist sampling and reconstruction in real-time, based on prototype hardware and embedded FPGA."
1062520,15237,23907,Bio-systems at Gigahertz,2014,"This session showcases the designs and applications of Gigahertz circuits in bio-systems, both in sensing interfaces and in wireless transmission."
1836609,15237,23907,Three Dimensional integration - Considerations for memory applications,2011,This paper reviews the technology and design considerations for the implementation of 3 Dimensional integration of memory in a high performance logic environment
1212731,15237,23907,Analog techniques II,2013,The four papers in the session cover progress in the state of the art of analog circuits in data conversion and frequency generation.
1239894,15237,23907,Data converter techniques,2012,The papers in this session highlight innovative architectures and circuit techniques to improve performance and reduce power consumption of analog-to-digital converters (ADC's).
2373814,15237,8494,SPICE modeling of memristors,2011,In this paper we present a SPICE model for the titanium dioxide memristor device from its modeling equations as described in [1] and compare the SPICE simulations to the experimental data.
1897769,15237,23907,Design solutions for 3D integration and signal integrity,2012,"Design robustness is increasingly challenging in large-scale system integration. This session presents solutions to 3D integration, ESD, and on-chip interconnect."
1670847,15237,23907,Modeling & design for variability and reliability,2012,"This session explores modeling & design techniques for statistical variability and aging/reliability at the circuit level, and at the device level. It has five presentations/papers."
793000,15237,8335,CMA-2 : The second prototype of a low power reconfigurable accelerator,2012,"A design, implementation and evaluation of low power accelerator CMA-2 were introduced. Evaluation result with real chip shows that the maximum energy efficiency is 233.7 MOPS/mW."
930648,15237,8494,Analysis of a MEMS-based ring oscillator,2012,This work introduces a MEMS oscillator composed exclusively of mechanical switches as logic components. The electromechanical model of the system is developed and the conditions for a periodic response are established.
1687701,15237,23907,Low power chip & system design for biomedicai applications,2013,Goal of this talk. IC design and system building techniques that enable new wireless sensors. A few case studies. Challenge: thin-film integration of complex systems.
1897453,15237,8494,An equivalent-time and clocked approach for continuous-time quantization,2011,This paper presents an improved design for a Level-Crossing ADC (LCADC) that incorporates both an equivalent-time method and a clocked comparator. The LCADC is experimentally validated using a 65 nm clocked comparator.
1414244,15237,8494,Wave repetitive process approach to a class of ladder circuits,2012,In this paper a 2D systems setting is used to develop new results on modeling and the stability analysis of electrical multi element ladder circuits from the repetitive process standpoint.
2704843,15237,23907,Analog techniques,2014,"The papers in this session span the range of applications covered by analog techniques, from high speed circuitry resolving picoseconds of time, to CMOS references operating on nanoamperes of supply current."
1054962,15237,23907,Energy-efficient architecture and enabling technology for advanced SOCs,2012,"This session highlights energy-efficient architectures, implementations of application-specific SoC in advanced process technologies, and silicon photonics building blocks for chip-scale optical interconnects."
999870,15237,23907,Microsystems for biomedical and sensing applications,2013,"Biomedical and sensor applications are growing apace and present a new set of challenges for integrated circuit and system designers. In this session, five papers representing advances in these research areas will be presented."
93120,15237,21106,Fun with asynchronous vision sensors and processing,2012,"This paper provides a personal perspective on our group's efforts in building event-based vision sensors, algorithms, and applications over the period 2002-2012. Some recent advances from other groups are also briefly described."
1494070,15237,9772,Message from conference general chair,2013,"On behalf of the Organizing Committee, I welcome you to the 26 th  IEEE International System-on-Chip (SOC) Conference (SOCC 2013), held this year at the Fraunhofer IIS in Erlangen, Germany."
2441375,15237,8494,Current-Mode Clock Distribution,2014,Current-mode signaling for a one-to-many clock signal distribution providing significantly less dynamic power use and improved noise immunity compared to traditional VM signaling schemes.
977382,15237,23907,AMS verification in advanced technologies,2013,"Verification of Analog and Mixed-Signal(AMS) circuits and systems is increasingly challenging. This session explores novel AMS simulation and emulation techniques, and advanced reliability and performance issues with technology scaling."
1031060,15237,23907,Advanced IC technologies I,2012,"This all-Invited session covers advanced technologies, including the first production tri-gate devices, ultra-thin SOI, reliability challenges for scaled CMOS, and SiC devices for power management."
1684701,15237,23907,Concurrent design of ESD protection and ICs for optimization and prediction,2013,□ ESD failure is a killing factor to ICs □ On-chip ESD protection required for ICs □ Mixed-mode ESD design method for prediction □ ESD-IC co-design is important & feasible! □ Novel ESD design concept is the future.
1186551,15237,8335,Challenges in integration of diverse functionalities on CMOS,2013,We introduce “Wafer Shuttle” that is suitable for integration of diverse functionalities. CMOS/MEMS design flow and environment based on SPICE is discussed. It is pointed out that modeling will be important to promote the R&D of MEMS/CMOS and/or diverse-functionalities integration on CMOS.
1553346,15237,23907,Reconfigurable SDR front-end techniques,2014,"N-Path filters • Can be integrated in scaled CMOS • Extremely Tunable (with clock) • High frequencies (few GHz) • Good linearity, low Noise • Enabling integrated channel filtering at RF! • But…. Harmonic responses and folding."
851890,15237,23907,Advanced memory topics,2013,"This session covers scaling challenges, latest advances, and future trends on spin-torque MRAM, NAND, and logic-compatible flash, TCAM, and 6T/8T SRAM in advanced technology nodes."
2095928,15237,22164,"Signal to symbol converters: Overview, opportunities and challenges",2013,"Signal to symbol converters (SSCs) are an emerging class of integrated microsystems aimed at an informed and intelligent conversion of signals to symbols. We present an architecture overview for signal to symbol converters, discuss related prior work and outline future opportunities and challenges."
1677003,15237,23907,Analog techniques I,2012,"This year's session on Analog Techniques presents a collection of innovations with impressive performance achievements in FBAR based all digital PLL, Mesh-BJT based LC-VCO, linearization of Class-D amplifiers, and fractional bandgap reference."
947689,15237,23907,Design for nanoscale patterning,2013,Design and Lithography are co-developed Regularity (in all ways you can think of) is (almost) always helpful for patterning but can hurt density scaling Be prepared for increasingly unusual layout restrictions and electrical effects coming from lithography.
839864,15237,8500,RF blocks for wireless transceivers,2013,These tutorials discuss the following: IC's for Communications; Design of Building Blocks for the RF Transceiver Front-End; High-Frequency CMOS Power Generation and PhasedArray Transmitters; mm-Wave Phased-Array Receivers.
1259707,15237,8494,Live demonstration: A wireless force measurement system for total knee arthroplasty,2013,"This is the demonstration description of a wireless force measurement system for total knee arhtroplasty (TKA), which will be adopted in the operation to help the surgeons to place the implants quickly and accurately and consequently enhance the success ratio of treatment."
800929,15237,8494,Wide tuning range CMOS LC quadrature oscillators based on quadrature mode switching,2012,A general method for designing a wide tuning range CMOS LC quadrature oscillators (QOSC) is introduced. A design example of a QOSC with switchable quadrature oscillation mode is presented. The effective tuning range is 89% for a 1.4 GHz example.
1120334,15237,23907,High-speed wireline transceivers and clocking,2012,"High-speed wireline communication links are ubiquitous in electronic systems today. Continuous research is pushing speed, power efficiency, flexibility, and ease-of-use of interfaces. This session includes some to latest advances in the wireline domain."
1185517,15237,8494,Mitigating timing errors in time-interleaved ADCs: A signal conditioning approach,2013,"Novel techniques based on signal-conditioning are presented to mitigate timing errors in time-interleaved ADCs. A theoretical bound on the achievable spurious signal content, on applying the techniques, is also derived. Behavioral simulations corroborating the same are presented."
859697,15237,8494,Trapping region for the double scroll attractor,2012,It is shown that a certain set is positively invariant for the return map associated with the Chua's circuit. The set contains the intersection of the numerically observed double-scroll attractor and the planes defining the return map. The proof is based on rigorous numerics.
868906,15237,8500,A 1.83µJ/classification nonlinear support-vector-machine-based patient-specific seizure classification SoC,2013,"To mitigate seizure-affected patients, SoCs [1-3] have been developed 1) to detect electrical onset of seizure seconds before the clinical onset, and 2) to combine the SoC with neurostimulation. In particular, having detection delay of  95% detection accuracy, <;1% false alarm and <;2s latency."
1696140,15237,8494,Issues in enhanced narrow-band signal attenuation in DSSS BPSK receiver systems,2012,A simple 2 nd -order FIR LMS adaptive filter is shown to track narrow-band interference very well under a variety of conditions. This filter or a more complex slaved filter can then be used in a DSSS-BPSK receiver to attenuate the interference.
2138910,15237,8500,A 84dB SNDR 100kHz bandwidth low-power single op-amp third-order ΔΣ modulator consuming 140μW,2011,"This third-order ΔΣ modulator [1, 2], suitable for high-resolution low-power sensor systems, consumes 140μW to obtain 84dB SNDR with OSR=16 and 100kHz signal bandwidth. The achieved FoM is 54fJ/conversion-step"
1234839,15237,9772,Invited talk: Noise and mismatch in sub 28nm silicon processes,2012,"Mismatch and noise cause significant yield loss in 28nm and smaller process nodes. This paper examines these effects in analog, digital, RF and memory circuits, along with methods to quantify, account for and counteract problems associated with them."
1864647,15237,8500,A 90nm CMOS SoC UWB pulse radar for respiratory rate monitoring,2011,"UWB technology (3.1 to 10.6GHz) allows new applications for both data communication and sensing (FCC, reference in [1]). Due to their potential in terms of resolution and extremely low level of EIRP spectral density ( C ) for longer battery autonomy."
793031,15237,8494,A 275 MHz quadrature modulator in 0.18-µm CMOS,2012,"A new digital modulator has a very efficient implementation. A 0.18-µm CMOS prototype, fabricated at TSMC, runs at clock-rates up to 275 MHz and dissipates less than 40 mW. At the 250 MHz design target, it dissipates 34.2 mW."
2352481,15237,22164,A wireless architecture for distributed sensing/actuation and pre-processing with microsecond synchronization,2011,We present the design of a distributed data acquisition system for passive and active multi-modal sensing that is capable of synchronized signal sampling within ±5 microseconds. The system is employed in a “wireless cortex” architecture for multi-modal cognitive scene analysis.
936567,15237,8335,Silicon photonics technology platform for embedded and integrated optical interconnect systems,2013,"A Si Photonics technology platform based on a commercial SOI CMOS node has been developed for manufacturing advanced optical transceivers. Integration methodologies, design, manufacturing, performance and roadmap of silicon photonics based transceiver ICs and interconnect systems are addressed."
1454040,15237,23907,Biomedical and sensors,2012,"The miniaturization of biomedical and sensor systems for point-of-care diagnostics and embedded electronics has garnered increased attention in the integrated circuit community in recent years. In this session, six papers representing advances in these research areas have been selected."
1563797,15237,8500,An 83dB-dynamic-range single-exposure global-shutter CMOS image sensor with in-pixel dual storage,2012,"CMOS image sensors with rolling exposure have come to be widely used, but they cannot avoid the distortion inherent to rolling exposure no matter how much exposure speed improves for capturing a moving target. The need has consequently been felt for global-shutter CMOS image sensors."
1010719,15237,8494,Nonlinear vibration energy harvesting at work: An application for the automotive sector,2013,"An extreme low power energy conversion, storage and management circuitry has been developed and used to power a small digital wireless sensor with a piezoelectric nonlinear vibration energy harvester for automotive application. All the system has been designed with off-the-shelf components."
2507149,15237,8494,Master Stability Function for networks of Chua's circuits with static and dynamic couplings,2011,"An efficient tool to study synchronization of periodic oscillations in networks of coupled nonlinear oscillators, given by the joint application of the Master Stability Function and the Harmonic Balance, is applied to the to study of synchronization in networks of Chua's circuits coupled with resistors and capacitors."
1479575,15237,23907,Design and technology interaction beyond 32nm,2011,"This paper will discuss the challenges that continued technology scaling present to circuit designers and how the close interaction between the development of technology, design automation (EDA) tools and the circuit designer can overcome these challenges and enable designs that deliver the benefits customers expect from continued technology scaling."
780421,15237,8335,FPGA prototyping using behavioral synthesis for improving video processing algorithm and FHD TV SoC design,2011,"The System on Chip (SoC) can include Full High Definition (FHD) video processing, however the turn around time of algorithm improvement have been long. We provide the new method utilizing the behavioral synthesis. Therefore, the turn around time of the algorithm improvement and hardware implementation can be shorten."
1124294,15237,23907,Variation and analog modeling,2013,"AMS, RF, and memory circuits can be highly susceptible to performance degradation caused by process variation, thermal noise, and other non-idealities. This session presents recent advances in modeling these effects, gaining insight into their operation, and techniques to mitigate them."
676883,15237,8494,An analytical study of a magnetically tuned matching network,2012,A complete analysis of a new tunable matching network utilizing a transformer-capacitor network that exploits magnetic tuning is presented. The performance of this matching network is explored in the presence of non-idealities and an example matching network capable of continuous tuning from 3 to 8 GHz is presented.
2296192,15237,8494,Application of neural networks with CSD coefficients for human face recognition,2013,"Neural Networks have been widely used in face recognition as a reliable classifier. In the proposed method, neural network classifier with CSD coefficients is used to speed up the recognition system. The FPGA implementation of the proposed method indicates that the high speed recognition can be achieved by using neural network classifier with CSD coefficients while maintaining good recognition rate."
1074372,15237,8494,Live demonstration: Gesture-based remote control using stereo pair of dynamic vision sensors,2012,This demonstration shows a natural gesture interface for console entertainment devices using as input a stereo pair of dynamic vision sensors. The event-based processing of the sparse sensor output allows fluid interaction at a laptop processor load of less than 3%.
1369551,15237,8494,Image processing by three-layer cellular neural networks with a new layer arrangement,2013,"In this study, we research a new layer arrangement of three layer cellular neural network (CNN). In this paper, we investigate the output characteristics by using our proposed method to image processing of gray scale image and binary image and show its effectiveness with simulation results."
1638392,15237,8500,"A neural stimulator front-end with arbitrary pulse shape, HV compliance and adaptive supply requiring 0.05mm 2 in 0.35μm HVCMOS",2011,"The required number of channels for neural stimulation is increasing; while in vitro arrays reached more than 10000 sites [1], implantable systems, e.g. for retinal [2,3] or cortical stimulation [4], have not exceeded above 1600 [5] — which was achieved with a reduction to basic functionality and wireline control of rectangular stimulation pulses."
1975451,15237,8494,On rigorous integration of piece-wise linear continuous systems,2011,We show how to rigorously integrate piece-wise linear systems in regions containing trajectories tangent to hyperplanes separating the linear regions. The method is applied to compute enclosures of solutions for the Chua's circuit with parameter values where the attractor contains such trajectories.
813079,15237,23907,Radio receiver techniques,2012,"This session reviews recent innovations in integrated radio design for a wide variety of applications; the modern techniques to be discussed include frequency impedance translation techniques, spatio-spectral beam forming, phase arrays and synchronization of IR radios."
2278694,15237,8494,Analysis of transformer-based resonator quality factor and bandwidth and the implications to VCOs,2011,"This paper studies how the reflected impedance impacts the quality factor and noise performance of transformer-based resonators. The analysis shows that in oscillators employing transformer-based resonators, the improved noise performance does not primarily come from an increase in Q, but instead from a decrease in the bandwidth of the resonator as compared to that of an equivalent inductor-based resonator."
861530,15237,8500,Bioelectronics for sustainable healthcare,2012,"The aim of this forum is to translate the challenge of sustainable healthcare into a set of application challenges, from which design, circuit and technology needs can be derived. By means of examples, the role of advanced circuit design in solving the application challenges will be clarified. Enabling circuit paradigms will be presented and discussed."
2093093,15237,8494,A 32×32 single photon avalanche diode imager with delay-insensitive address-event readout,2011,We report the design and test of a 32×32 array of single photon avalanche diodes. The imager uses a delay-insensitive address-event link for the readout. The chip is fabricated in 0.18µm CMOS in an area of 1.886×1.866 of which 4% is occupied by the readout circuits.
2274761,15237,8494,A Cartesian Feedback Feedforward Transmitter,2011,A Cartesian Feedback-Feedforward Transmitter for improving the linearity of the transmit path for high-data rate communications is described. A Volterra Series representation is used to analyze the linearity of the architecture. System simulations are used to demonstrate linearity enhancements achieved through a combination of feedback and feedforward.
2513254,15237,20649,Device aging-based physically unclonable functions,2011,To improve resiliency against reverse engineering we propose dynamic physically unclonable functions (DPUFs) whose physical properties are subject to unpredictable changes between uses. We demonstrate this idea using device aging to alter delay characteristics according to user instructions.
1481867,15237,8494,Clustering phenomena in complex networks of chaotic circuits,2012,"In this study, we investigate synchronization phenomena in coupled chaotic circuits which are connected with distance information. We confirm that the chaotic circuits arranged in the near distance are synchronized at in-phase state, and the coupled circuits with the far distance could not be synchronized. Namely, clustering phenomena of coupled chaotic circuits is observed on two-dimensional place."
2416934,15237,8494,MEMS with Σ - Δ type of feedback loop control as an iterative map,2011,"In this work, we consider a system that consists of a microresonator and a Σ Δ type feedback loop control which is typically a part of inertial sensors. We describe this architecture as a dynamical system (an iterative difference equation) in the time domain in order to study possible periodic solutions in the output."
1698057,15237,9772,Compiler-assisted technique for rapid performance estimation of FPGA-based processors,2011,This paper proposes a compiler-assisted technique to rapidly estimate performance of a wide range of FPGA processors without requiring actual execution on target processor or ISS. Experimental results show that this technique estimates performance of a widely-used FPGA processor with an average error of 2% in the order of seconds.
835817,15237,8335,All Programmable SOC FPGA for networking and computing in big data infrastructure,2014,These keynote speeches the following: All Programmable SOC FPGA for Networking and Computing in Big Data Infrastructure; Designing Analog Functions without Analog Transistors; Beyond Charge-Based Computing; The Art of Innovation - How Singapore Will Continue to Drive the Progress in Semiconductor Technologies.
953157,15237,23907,Oversampled ADC's,2013,Oversampled ADC's are steadily reaching higher effective bandwidths and resolutions at lower power dissipation levels through the use of clever design techniques. The use of continuous time architecture enhances the system level usability by reducing the need for anti-aliasing filters.
2326811,15237,8494,Coping with saturating projection stages in RMPI-based Compressive Sensing,2012,"Though compressive sensing hinges on extracting linear measurements from the signals to acquire, actual implementations introduce nonlinearities whose effect can be far from negligible. We here address the problem of saturation in the circuit blocks needed by a Random Modulation Pre-Integration architecture."
974375,15237,8494,An efficient method to compute phase-noise in injection-locked frequency dividers,2013,This paper provides an original and very efficient computational method to evaluate phase-noise effects in injection-locked frequency dividers. The technique relies on a realistic phase-domain macromodel of the locked oscillator whose parameters are extracted by means of an RF circuit simulator.
1009272,15237,23907,A split-foundry asynchronous FPGA,2013,We present the first published measurements of a complex digital integrated circuit fabricated in both standard and split-foundry processes. Our 1.3-million-transistor asynchronous FPGA operates at over 300MHz in 130nm. We discuss the challenges inherent in split design and our automated layout tools that address them.
2343780,15237,8494,Constant current charging in series-series compensated non-radiative wireless power link,2013,The charging characteristics of non-radiative wireless power link (NWPL) have been well unknown. This paper shows that series-series (SS) compensated NWPL system behaves as a constant current power supply when the inverter operates at the resonant frequency of self-inductance and resonant capacitors.
1675846,15237,8500,What is the next RF frontier,2012,"Over the past decade, three emerging wireless standards in UWB, WiMax, and 60GHz dominated the wireless research activities. However, it remains unclear if any of them will become commercial successes. The reasons for these remain varied — from too early in the market to technical viability vs. commercial success etc."
1857431,15237,8494,Noise reduction filters based on pointwise MAP for CT images,2011,"The purpose of this paper is to present different noise reduction filters for computed tomography (CT) images, based on the maximum a posteriori (MAP) criterion. Simulation and real CT images results show that the proposed techniques increase the image quality and improve the use of a low-dose CT protocol."
