ID_Article,communityId,ID_RelatedVenue,title,year,abstract
1815626,14010,8441,Steady state and Transient State Identification for flow rate on a pilot-scale absorption column,2013,"A computationally simple method is demonstrated for automated identification of probable steady state and probable transient state in noisy flow rate process signals of a pilot-scale absorption column. The method is shown effective even when noise amplitude changes, and to several types of disturbance."
1704325,14010,8441,Intersample ripple resulting from discrete-time feedforward control,2013,"Adding feedforward controllers to feedback-only control systems can often improve the transient response performance. In the literature several architectures have been proposed, which combine feedback and feedforward controls together, such as Feedforward Closed-Loop Inverse (FFCLI) and Feedforward Plant Inverse (FFPI). In this paper, we investigate discrete-time feedforward control designs and show how some designs lead to large intersample ripple in the response of the continuous-time plant that is being controlled. If the feedforward controller cancels high frequency zeros with small damping factors in the discretized plant, large intersample ripple can result. Ignoring such zeros in the feedforward controller will suppress intersample ripple significantly, while slightly slowing the response. In this work, this phenomenon is demonstrated with a second-order plant and a fourth-order Torsional Disk System (TDS) plant."
1497581,14010,8441,Automated steady and transient state identification in noisy processes,2013,"A computationally simple method is developed, analyzed, and demonstrated for automated identification of probable steady state and probable transient state in noisy process signals. The method is insensitive to noise variance. The tutorial will develop the equations, reveal the execution code (5 lines, explicit calculations, low storage), discuss implementation and critical values, qualitatively compare the approach to other approaches, and provide analysis with respect to computational burden, sensitivity, and average run length."
1401822,14010,8228,On effectiveness of integrating intermittent resources and electricity vehicles in the smart grid,2013,"The smart grid shall not only integrate the intermittent resources (IRs) to meet the diverse demands of users and reduce the greenhouse gas emission, but also integrate Electricity Vehicles (EVs) as the energy storage facility to smooth the bulk power generation over time. In this paper, we model and analyze the impact of integrating IRs and EVs on the bulk power generation in the smart grid. In particular, we introduce the reliability ratio to quantify the power generation capacity of intermittent resources and model the process of charging and discharging of EVs as a queuing system. We extend the Security-Constrained Economic Dispatch (SCED) and include the reliability limit of IRs and the number of EVs in the power generation dispatch process and formally analyze the effect of IRs and EVs on the bulk power generation. We conduct extensive simulation and our data shows that increasing IRs can decrease the bulk generation and the curve of bulk generation over time becomes smooth as the number of EVs increases."
1644072,14010,8441,Normalized unscented Kalman filter and normalized unscented RTS smoother for nonlinear state-space model identification,2013,"A Kalman filter (KF) and Rauch-Tung-Striebel smoother (RTSS) provide the minimum mean square estimates of states for linear state-space models with additive Gaussian system and observation noises given a series of the past, current, and future observations. When the noise statistics such as the variances are unknown, initially normalizing the KF and RTSS algorithms by the total of the unknown variances provides new state estimation algorithms. We call these algorithms the normalized KF and normalized RTSS and on the basis of the log-likelihoods scored by the multiple trials with varied parameters, we can effectively identify the unknown system and observation noise variances. In this paper, we present the same normalization technique for nonlinear KF and RTSS algorithms named the unscented KF and unscented RTSS. In the same way as the normalized KF and normalized RTSS, these new normalized unscented KF and normalized unscented RTSS algorithms make it possible to estimate the unknown noise variances of nonlinear state-space models. Because it often happens that the noise variances are unknown in actual analysis cases, these algorithms are considerably effective from the aspect of the application viewpoints. The performance was confirmed by experiments using artificially generated data."
2239482,14010,8441,A real-time control system architecture for industrial power amplifiers,2013,"Power amplifiers are a highly important component in a range of industrial applications, such as, servo-drives, magnetic resonance imaging, energy systems, and audio. The control system for power amplifiers should satisfy a range of requirements, e.g., offset free tracking, stability margins, and fast transient response. The intrinsic switching behaviour of modern power amplifiers and the sampled nature of digital control systems represent additional design challenges. This paper presents a complete development cycle for a cascaded digital control system for an industrial current amplifier. The inner control loop contains an optimal state-feedback controller and observer to ensure fast transient response. To guarantee reference-to-output frequency-domain specifications an outer control-loop is designed. Lastly, a rate-limiter is added to prevent clamping in the control input and overstress of the amplifier components. A special attention is given to synchronization in between sub-assemblies of the control system within the FPGA implementation. The paper concludes with the real-time measurements and comparison with the original control systems of the industrial amplifier."
2270170,14010,8441,Enhancement of practical applicability of optimal control of a nonlinear process,2013,"This paper makes a step towards practical applicability of the optimal control for industrial penicillin production. Using the nonlinear gradient method as the key optimization tool, two ways of measurement feedback incorporation into the optimization procedure are proposed. Firstly, the receding horizon approach (whose linear variant is widely spreading in the field of operation of various industrial processes) is investigated considering different lengths of optimization horizon. Secondly, the shrinking horizon approach inspired by the character of the solved task with terminal criterion is examined. In order to make the latter comparable to the receding horizon approach, various sampling periods of the input signal are considered. Utilization of the nonlinear continuous time model of the controlled process clearly distinguishes this paper from the earlier publications. The behavior of both approaches is tested on a set of numerical experiments with the focus on performance under constrained computational resources. The obtained results demonstrate the superiority of shrinking horizon approach and its strong computational restriction resistance."
1994136,14010,8441,"An experimental comparison of PI, inversion, and damping control for high performance nanopositioning",2013,"This article compares the performance of three feedback control methodologies for high performance nanopositioning applications. Integral resonance damping control is a new approach for controlling mechanical systems. In this approach, the system resonances are actively damped rather than inverted which maximizes the closed-loop bandwidth and provides robustness to changes in the resonance frequencies. This technique is comprehensively compared to the standard methods of PI and inversion control in a practical environment. A five times improvement in the settling-time and bandwidth is demonstrated."
2388494,14010,8441,Capturability of Augmented Proportional Navigation (APN) guidance with nonlinear engagement dynamics,2013,"Proportional Navigation (PN) and its variants are widely used guidance philosophies. However, in the presence of target maneuver, PN guidance law is effective only for a restrictive set of initial geometries. To account for target maneuvers, the concept of Augmented Proportional Navigation (APN) guidance law was introduced and analyzed in a linearized interceptor-target engagement framework presented in literature. However, there is no work in the literature, that addresses the capturability performance of the APN guidance law in a nonlinear engagement framework. This paper presents such an analysis and obtains the conditions for capturability. It also shows that a shorter time of interception is obtained when APN is formulated in the nonlinear framework as proposed in this paper. Simulation results are given to support the theoretical findings."
1611471,14010,8441,Root locus for a controller class that yields quadratic gain parameterization,2013,"We present rules for constructing the root locus for a linear feedback system, where the closed-loop denominator polynomial is quadratic in the root-locus parameter k. These quadratic root-locus rules apply to a class of controllers that are rational functions of k. We provide controller design examples to demonstrate the quadratic root locus. For example, we use quadratic root locus to high-gain stabilize the triple integrator; this is not possible with classical root locus."
2241383,14010,8441,Application of Conjugate Unscented Transform in source parameters estimation,2013,"A polynomial chaos based minimum variance method is introduced to solve inverse problems. Two different set of quadrature points, Conjugate Unscented Transform and Gauss Legendre quadrature points, are being used to perform the estimation process. The main concentration of this paper is to show the efficiency of Conjugate Unscented Transform points versus Gauss Legendre quadrature scheme. For validation purposes, an advection - diffusion simulation code, SCIPUFF (Second-order Closure Integrated PUFF) is being used as a modeling testbed to study the effect of both these quadrature schemes on solution of an inverse problem. Simulation results show efficiency of Conjugate Unscented Transform versus Gauss-Legendre quadratures."
2072241,14010,8441,Reconstruction of directed networks from consensus dynamics,2013,"This paper addresses the problem of identifying the topology of an unknown, weighted, directed network running a consensus dynamics. We propose a methodology to reconstruct the network topology from the dynamic response when the system is stimulated by a wide-sense stationary noise of unknown power spectral density. The method is based on a node-knockout, or grounding, procedure wherein the grounded node broadcasts zero without being eliminated from the network. In this direction, we measure the empirical cross-power spectral densities of the outputs between every pair of nodes for both grounded and ungrounded consensus to reconstruct the unknown topology of the network. We also establish that in the special cases of undirected and purely unidirectional networks, the reconstruction does not need grounding. Finally, we extend our results to the case of a directed network assuming a general dynamics, and prove that the developed method can detect edges and their direction."
2179147,14010,8441,Practical smooth minimum time trajectory planning for path following robotic manipulators,2013,"Previous computation approaches of smooth minimum time trajectory for path following robotic manipulators either cannot fully utilize the maximum ability of machines, fail to minimum machine time, or cannot be computed efficiently because of the nonlinearity of problem formulations. In this paper, an efficient computation approach is proposed that has been designed as solving a convex optimization problem to generate smooth minimum time trajectory while utilizing the maximum ability of machines."
1604712,14010,8441,Building energy model reduction for model predictive control using OpenStudio,2013,"Model-based predictive control for buildings is an active area of research. Significant effort has been placed on developing accurate and computationally efficient reduced-order models that can be implemented in predictive controllers. During a building's design and construction process, detailed building models are often created by experienced building modelers. These models are often too complex to be directly implemented in control applications. Reducing these models to low-order models can be time-consuming and require additional skills beyond those possessed by building modelers. In this paper we demonstrate simple reduction of building models using the OpenStudio analysis framework in a script-based environment. OpenStudio is a cross-platform tool for modeling and analysis of building energy systems. A reduced-order model is created for a simple building and an economic-based model predictive controller is used to minimize summertime cooling costs in an electricity market with real-time pricing."
2050565,14010,8441,An optimal control for a novel ABS based on vehicle dynamic load transfer effect for reducing stopping distance,2013,"This article presents an analysis of braking stopping distance performances for a vehicle with an Anti-lock Braking System. We propose a novel electronic braking optimal control for passenger cars based on dynamic and transient factors between the tire/wheel and the vehicle. To improve Anti-lock Braking System braking stopping distance performance, in fact, in this study we take advantage of the vehicle dynamic load transfer effect between tire/wheel and vehicle systems [1]. Novelty of this work lies in presenting a global optimal numerical solution of the optimal control problem that minimizes braking stopping distance of the Anti-lock Braking System by applying nonlinear dynamic programming [2] to a fifth order nonlinear vehicle model with dynamic load transfer. Challenges and benefits of the proposed optimal strategy in terms of reduced braking stopping distance are provided through Matlab numerical optimizations and CarSim high-fidelity simulations."
1724329,14010,8441,Adaptive robust control of variable displacement pumps,2013,"In this paper, supply pressure control of variable displacement axial piston pumps which are subjected to large extent of nonlinearities and model uncertainties are investigated. A detailed nonlinear swashplate torque model which provides more insights is derived from general hydraulic and mechanical considerations and is used for controller design. Aside from the nonlinear swashplate torque model, this system also has large extent of model uncertainties which makes the control design a challenging task. To prevent the negative influence introduced by parameter variations and uncertain nonlinearities, adaptive robust control (ARC) is applied to synthesize a controller. This controller is able to take into account the effect of parameter uncertainty and uncertain nonlinearities while guarantee a prescribed transient performance and final tracking accuracy. Simulation results show that the proposed controller has a satisfying robust behavior."
2122292,14010,8441,Control reconfigurability-based placement strategy for FACTS devices,2013,"This paper considers the placement of Flexible AC transmission system devices into power systems with a criterion of maintaining a prescribed level of control reconfigurability. Control reconfigurability in this paper measures the small signal combined controllability and observability of a power system with an additional requirement on tolerance to loss of measurement data in any single measurement unit in the system, which have not been considered in the existing works. Control device placement is formulated as an optimization problem of finding a minimum number of new control devices to meet a prescribed control reconfigurability threshold. A binary search algorithm and a genetic algorithm are applied to Thyristor Controlled Series Compensators into a number of IEEE test systems. More specifically, Placement results for 14, 30, 57 and 118-bus IEEE test systems are presented."
2537473,14010,8441,The parameterization of all robust stabilizing simple multi-period repetitive controllers for multiple-input/multiple-output plants with specified input-output frequency characteristic,2013,"In this paper, we propose the parameterization of all robust stabilizing simple multi-period repetitive controllers for multiple-input/multiple-output (MIMO) plants with specified input-output frequency characteristic. Recently, Sakanushi et al. proposed the parameterization of all robust stabilizing simple multi-period repetitive controllers such that the controller works as a robust stabilizing multi-period repetitive controller and transfer functions from the periodic reference input to the output and from the disturbance to the output have finite numbers of poles. However, using their method, it is complex to specify the low-pass filters in the internal model for the periodic reference input that specifies the input-output frequency characteristic, because the low-pass filters are related to more than three free parameters. Our proposed parameterization in this paper overcomes this problem by specifying the low-pass filters beforehand. That is, using our parameterization, we can design a control system which has desirable input-output frequency characteristic more easily than the method proposed by Sakanushi et al."
2394854,14010,8441,Model reduction and nonlinear MPC for energy management in buildings,2013,"In this paper, we introduce a singular perturbations framework for the dynamic analysis and model reduction of building models. Working with a prototype building, we present a theoretical justification of the empirically acknowledged multiple time scale dynamic response of buildings, and develop a mathematically rigorous methodology for deriving reduced-order models for the dynamics in each time scale. Our analysis accounts for the potential use of Heat Recovery Ventilators (HRVs), and we show that their presence leads to the emergence of a dynamic behavior with three time scales, including an overall, system-wide component which involves both the building and the HVAC system. The second part of the paper presents a simulation case study, where we demonstrate the use of the derived reduced-order models in the synthesis of a nonlinear predictive model-based optimal energy management strategy for a single-zone test building situated on the University of Texas campus. The proposed controller exhibits excellent performance, can easily be executed in real-time and its application results in significant energy savings compared to setpoint tracking strategies."
2137968,14010,8441,Obstacle avoidance for an extremum seeking system using a navigation function,2013,"The problem of autonomously steering a vehicle to a destination point, while avoiding obstacles, is considered. The vehicle is modeled as a single-integrator in the plane and it is assumed that the obstacles are unknown a priori. The control law is an extremum seeking algorithm, which steers the vehicle to the minimum of a navigation function. In this framework, obstacle avoidance and practical uniform convergence to a destination point for almost all initial conditions is proven. The theoretic results are illustrated using numerical examples."
1797830,14010,8441,Stable nonlinear identification from noisy repeated experiments via convex optimization,2013,"This paper introduces new techniques for using convex optimization to fit input-output data to a class of stable nonlinear dynamical models. We present an algorithm that guarantees consistent estimates of models in this class when a small set of repeated experiments with suitably independent measurement noise is available. Stability of the estimated models is guaranteed without any assumptions on the input-output data. We first present a convex optimization scheme for identifying stable state-space models from empirical moments. Next, we provide a method for using repeated experiments to remove the effect of noise on these moment and model estimates. The technique is demonstrated on a simple simulated example."
1691145,14010,8441,Control over direct and feedback path signal-to-noise ratio constrained channels,2013,"In this paper we address the problem of signal-to-noise ratio (SNR) constrained channels simultaneously located over the direct path (between the controller and the plant) and the feedback path (between the plant and the controller) within a feedback control configuration. We first study the presence of memoryless additive white Gaussian noise (AWGN) channels. For this channel model we consider the suboptimal approaches that give priority to one channel over the other, and then compare them with the approach that simultaneously minimize the SNR of both channels. We also discuss the case in which the additive noise process is the same for both channels. We then extend the results to the additive colored Gaussian noise (AGCN) channel model."
1757069,14010,8441,Multi-agent consensus algorithm with obstacle avoidance via optimal control approach,2011,"Multi-agent consensus problem in an obstacle-laden environment is addressed in this paper. A novel optimal control approach is proposed for the multi-agent system to reach consensus as well as avoid obstacles with a reasonable control effort. An innovative nonquadratic penalty function is constructed to achieve obstacle avoidance capability from an inverse optimal control perspective. The asymptotic stability and optimality of the consensus algorithm are proven. In addition, the optimal control law of each agent only requires local information from the neighbors to guarantee the proposed behaviors, rather than all agents' information. The consensus and obstacle avoidance are validated through various simulations."
2163512,14010,8441,Direct data-driven design of sparse controllers,2013,This paper deals with direct data-driven design of model-reference controllers whose number of parameters is constrained. Input-output (I/O) sparse controllers are introduced and proposed as an alternative to low-order controller tuning. The optimal I/O sparse controller is shown to be never worse than the optimal low-order controller with the same number of parameters and a suited design procedure based on convex optimization is derived. The theoretical concepts are illustrated by means of a benchmark simulation example.
1755941,14010,8441,Direct adaptive multiple-model control schemes,2013,"In this paper a direct model reference adaptive control based multiple-model control framework is developed. Such multiple-model control scheme is designed for single-input single-output (SISO) systems, and its basic design procedure and new features are demonstrated. Such a scheme is then developed for multi-input multi-output (MIMO) systems, showing its key advantage of capable of ensuring the nonsingularity of a gain matrix estimate, crucial for multivariable adaptive control, over other indirect adaptive multiple-model control designs. In these schemes, a bank of adaptive controllers initialized from different parameter subregions are constructed whose parameters are directly updated, not indirectly calculated from plant or certain reparametrized system parameter estimates. A control switching mechanism is designed with performance indices based on tracking error related estimation errors. An input filtering method for smooth control is proposed for those applications whose input signals need to be continuous. Simulation results for a SISO system are presented to show the improved system transient responses."
2336977,14010,8441,"An innovative method for optimization based, high order controller auto-tuning",2013,"A new automatic method to tune the parameters of high order linear controllers is presented. The auto-tuning is achieved by minimizing, without constraints, a cost function that is related to the open loop shaping problem. The effort demanded from the designer is similar to that required to tune a low order controller such as PI or PID. The capabilities of the new method are demonstrated on two examples."
2108957,14010,8441,Stabilizability of LTI MIMO systems with uncertain parameters under communication constraints,2013,"In this paper, we deal with stabilizability problems of linear discrete time-invariant MIMO systems with unknown plants under communication constraints between plants and controllers. The plants are assumed to include uncertainties not only in the initial state vector but also in system parameters. We show that the tight lower bound of the necessary capacity of the communication channel for the stabilizability is given only by unstable poles of the plants. We also introduce a set of a coder, a decoder, and a controller which is allowed to exchange information not only on the uncertain state vector but also on the uncertain system parameters and satisfies the stability of the closed loop systems when the condition is satisfied."
1938722,14010,8441,Stochastic optimal control for series hybrid electric vehicles,2013,"Increasing demand for improving fuel economy and reducing emissions has stimulated significant research and investment in hybrid propulsion systems. In this paper, we address the problem of optimizing online the supervisory control in a series hybrid configuration by modeling its operation as a controlled Markov chain using the average cost criterion. We treat the stochastic optimal control problem as a dual constrained optimization problem. We show that the control policy that yields higher probability distribution to the states with low cost and lower probability distribution to the states with high cost is an optimal control policy, defined as an equilibrium control policy. We demonstrate the effectiveness of the efficiency of the proposed controller in a series hybrid configuration and compare it with a thermostat-type controller."
2017833,14010,11104,Representation of tsunamis in generalized hyperspace,2011,We show that tsunami representations can be mapped onto each other by a linear transformation.
899019,14010,11104,The Paris In-Orbit Demonstration mission,2012,This paper presents the progress made in the preparation of the PARIS In-Orbit Demonstration mission.
1831698,14010,11104,2011 GRSS Data Fusion Contest: Exploiting WorldView-2 multi-angular acquisitions,2011,The multi-angle capabilities of WorldView-2 are discussed in the framework of the GRSS Data Fusion Contest.
135406,14010,9475,Individual risk in mean field control with application to automated demand response,2014,Flexibility of energy consumption can be harnessed for the purposes of ancillary services in a large power grid.
838035,14010,11104,"Georeferencing, feature extraction and change detection in Harbour and city areas using high-resolution satelite SAR images acquired from multiple sensors",2012,The quality and usefulness of feature extraction and change detection will be governed by the geoposition accuracy of the SAR image.
1652193,14010,11104,Dedicated classification method for thermal hyperspectral imaging,2012,"The results present in this paper, show the improvement of 15%-17% in the accuracy for most of the classes while applying SEM-S method."
1618320,14010,11104,Observation planning and its coverage simulation of a Japanese spaceborne sensor: Hyperspectral Imager Suite (HISUI),2013,"As mentioned above, the simulation program is useful to investigate observation-planning strategy and rules for improving efficiency of observations."
1208191,14010,11104,The Aquarius salinity retrieval algorithm,2012,This paper gives an overview of the algorithm for retrieving sea surface salinity from the AQUARIUS L-band radiometer and its physical background.
1638006,14010,11104,Coastal and maritime monitoring using polarimetric and stripmap COSMO SkyMed images,2012,"In the context of remote sensing application to land monitoring, the problem of sea and ocean monitoring from SAR images is addressed in this paper."
2504232,14010,9475,Squaring down of general MIMO systems to invertible uniform rank systems via pre and/or post compensators,2013,"Pre-compensators, post-compensators, and both pre and post compensators are designed to square down a general linear multivariable system to a uniform rank system."
2150943,14010,11104,A ground based polarimetric scatterometer experiment in French Guiana forest,2011,"This paper deals with a ground experiment and its modelization, related to the future spaceborne BIOMASS mission for global forest biomass estimation."
1781584,14010,20896,WiP Abstract: Estimation of Electric Power Consumption of Individuals by Observing People's Activity,2012,Estimation of electric power consumption of individuals based on human action analysis is presented. It is a key tool to reduce the energy consumption.
1485191,14010,8441,Stability of a class of switched descriptor systems,2013,In this paper we use the dimensionality reduction result from [1] for linear descriptor systems to derive stability conditions for special classes of switched descriptor systems.
909840,14010,8441,A-stable Padé approximations and quadratic stability,2013,In this paper we prove that all A-stable Pade approximations for the matrix exponential preserve common quadratic Lyapunov functions for switched linear systems.
2186305,14010,11104,Recent developments in radar altimetry over land and applications to future altimetric missions,2012,"Satellite radar altimetry, which was initially designed for accurate measurements of sea surface height, has been demonstrated to be suitable for land surfaces as well."
1460763,14010,11104,Improving Doppler frequency estimation from Envisat data,2014,"Published in Geoscience and Remote Sensing Symposium (IGARSS), 2014 IEEE International, Quebec, 13.07-18.07 2014."
1455677,14010,9475,A decentralized control technique for vehicle chassis control,2011,We present a decentralised control design that is based upon the Kalman-Yakubovich-Popov lemma. We use our technique to design an integrated chassis controller.
1525354,14010,11104,Omega-K algorithm without the stop-and-go approximation for high resolution SAR image reconstruction,2012,"We propose an Omega-K algorithm for accurate SAR image reconstruction, taking into account the continuous movement of the antenna during transmission and reception of the signal."
1626237,14010,20896,A game theoretic approach to controller design for cyber-physical systems: collision avoidance,2013,A collision avoidance problem for the vehicle equipped with adaptive cruise control is considered in the context of hybrid systems with emphasis on safety verification.
1532922,14010,11104,General chair's welcome,2011,"On behalf of the IEEE Geoscience and Remote Sensing Society, and the IGARSS 2011 Organizing Committee, we are pleased to welcome you to Vancouver, Canada for IGARSS 2011."
1020735,14010,9475,A globally asymptotically stable polynomial vector field with no polynomial Lyapunov function,2011,"We give a simple, explicit example of a two-dimensional polynomial vector field that is globally asymptotically stable but does not admit a polynomial Lyapunov function."
966465,14010,9475,Monitoring and fault detection in a reverse osmosis plant using principal component analysis,2011,This paper presents a monitoring and fault detection system based on principal component analysis techniques (PCA) for a simulated reverse osmosis desalination plant.
